user_id,country,gender,user_device,test_group,converted,total_spent,join_dt,dated
1027172,MEX,F,,B,0,0,1/27/2023,
1005337,USA,M,,A,0,0,1/27/2023,
1017316,BRA,F,,A,0,0,1/26/2023,
1028033,MEX,M,,A,0,0,1/27/2023,
1007017,BRA,F,,A,0,0,2/1/2023,
1028319,,M,,B,0,0,1/28/2023,
1015957,MEX,n/a,I,A,1,49.24,1/25/2023,1/25/2023
1003338,BRA,M,,B,0,0,2/2/2023,
1040218,DEU,M,,B,0,0,1/27/2023,
1037561,BRA,n/a,,B,0,0,1/31/2023,
1032133,USA,n/a,,B,0,0,1/26/2023,
1029613,FRA,F,,A,0,0,1/25/2023,
1003816,BRA,n/a,A,A,1,173.55,2/6/2023,2/6/2023
1026959,BRA,M,,A,0,0,1/30/2023,
1009875,USA,F,,B,0,0,1/25/2023,
1023346,TUR,M,,A,0,0,2/1/2023,
1004581,ESP,F,,A,0,0,1/30/2023,
1003746,GBR,M,,B,0,0,2/4/2023,
1001124,GBR,M,,A,0,0,1/26/2023,
1024771,FRA,n/a,,B,0,0,1/25/2023,
1038905,FRA,F,A,A,1,84.0825011,1/26/2023,1/31/2023
1034022,USA,n/a,,B,0,0,1/29/2023,
1045969,DEU,F,,A,0,0,1/26/2023,
1042555,,F,,A,0,0,1/31/2023,
1016428,BRA,F,,B,0,0,1/30/2023,
1005320,BRA,O,,A,0,0,1/27/2023,
1005610,USA,M,,B,0,0,2/3/2023,
1026481,USA,M,,B,0,0,1/25/2023,
1030117,ESP,M,,B,0,0,1/25/2023,
1049126,ESP,M,,B,0,0,2/4/2023,
1003426,FRA,F,,B,0,0,1/28/2023,
1016983,BRA,F,,A,0,0,1/25/2023,
1005492,DEU,M,,B,0,0,1/26/2023,
1015495,MEX,F,,A,0,0,1/25/2023,
1026975,USA,M,,A,0,0,1/28/2023,
1007465,TUR,M,,A,0,0,1/30/2023,
1007825,BRA,M,,B,0,0,1/27/2023,
1029685,AUS,O,,A,0,0,1/30/2023,
1044836,MEX,M,,B,0,0,1/25/2023,
1019518,USA,M,,A,0,0,1/28/2023,
1026001,BRA,F,,A,0,0,1/26/2023,
1047689,BRA,F,,B,0,0,1/31/2023,
1017935,DEU,M,,B,0,0,1/27/2023,
1002329,TUR,F,,B,0,0,2/1/2023,
1030752,BRA,F,,B,0,0,2/1/2023,
1007989,MEX,n/a,,B,0,0,1/26/2023,
1003966,USA,M,,A,0,0,1/28/2023,
1004086,GBR,M,,A,0,0,1/27/2023,
1032222,GBR,M,,A,0,0,1/25/2023,
1039995,FRA,M,,A,0,0,1/31/2023,
1008015,BRA,F,,B,0,0,2/2/2023,
1046567,BRA,n/a,,A,0,0,1/25/2023,
1041929,BRA,F,,A,0,0,1/27/2023,
1025377,MEX,F,,A,0,0,1/27/2023,
1038639,BRA,n/a,,B,0,0,1/25/2023,
1049797,CAN,n/a,,A,0,0,1/28/2023,
1041191,CAN,F,,A,0,0,1/26/2023,
1018118,USA,n/a,,A,0,0,2/5/2023,
1043420,ESP,M,,B,0,0,1/31/2023,
1047946,TUR,M,,A,0,0,1/26/2023,
1040673,MEX,n/a,,A,0,0,1/25/2023,
1027227,ESP,M,,A,0,0,1/25/2023,
1023913,USA,F,,B,0,0,1/25/2023,
1015730,BRA,M,,A,0,0,1/29/2023,
1023862,BRA,M,,A,0,0,2/1/2023,
1041518,TUR,n/a,,B,0,0,1/25/2023,
1014793,MEX,n/a,,B,0,0,1/25/2023,
1037024,USA,M,,A,0,0,2/6/2023,
1044344,BRA,F,,A,0,0,1/25/2023,
1019835,BRA,F,,A,0,0,2/5/2023,
1018215,USA,F,,B,0,0,1/28/2023,
1043190,CAN,F,,B,0,0,1/28/2023,
1006488,BRA,F,,B,0,0,1/29/2023,
1027628,USA,M,,A,0,0,1/25/2023,
1025747,USA,n/a,,A,0,0,1/26/2023,
1035133,MEX,M,,B,0,0,1/25/2023,
1008151,BRA,M,,A,0,0,1/27/2023,
1039227,MEX,M,,A,0,0,1/25/2023,
1014123,MEX,F,,B,0,0,2/1/2023,
1002983,USA,n/a,I,B,1,46.68,2/1/2023,2/1/2023
1020511,ESP,M,,B,0,0,2/5/2023,
1022152,GBR,M,,A,0,0,1/25/2023,
1047258,BRA,F,,B,0,0,1/30/2023,
1029162,BRA,F,,A,0,0,1/29/2023,
1021785,BRA,F,,A,0,0,2/1/2023,
1020844,USA,F,,A,0,0,1/25/2023,
1001533,MEX,M,,A,0,0,1/26/2023,
1011595,USA,M,,A,0,0,1/27/2023,
1043663,BRA,F,,B,0,0,1/26/2023,
1013740,GBR,F,,A,0,0,1/25/2023,
1006994,USA,n/a,,B,0,0,1/25/2023,
1035830,USA,F,,B,0,0,1/31/2023,
1028161,USA,F,,A,0,0,1/26/2023,
1048160,BRA,F,,B,0,0,1/27/2023,
1046931,BRA,F,,B,0,0,1/25/2023,
1044929,USA,F,,B,0,0,1/26/2023,
1033777,TUR,O,,B,0,0,1/25/2023,
1021909,,M,,A,0,0,1/25/2023,
1047727,USA,F,,B,0,0,2/6/2023,
1049021,DEU,M,,A,0,0,1/28/2023,
1042519,USA,M,,B,0,0,1/25/2023,
1040597,USA,F,,A,0,0,1/26/2023,
1029637,MEX,M,,B,0,0,1/29/2023,
1039521,USA,F,,A,0,0,1/25/2023,
1034530,MEX,F,,B,0,0,1/31/2023,
1020763,USA,n/a,A,B,1,35.77,2/3/2023,2/3/2023
1017611,MEX,F,,B,0,0,1/30/2023,
1033420,BRA,F,,B,0,0,1/28/2023,
1013017,MEX,F,,B,0,0,1/26/2023,
1013620,DEU,M,,A,0,0,1/31/2023,
1030054,CAN,O,,B,0,0,1/26/2023,
1019209,GBR,F,I,B,1,59.8141456,1/25/2023,1/30/2023
1018375,TUR,F,,B,0,0,1/31/2023,
1025416,BRA,M,,A,0,0,1/31/2023,
1015787,USA,M,,B,0,0,1/26/2023,
1007212,DEU,F,,B,0,0,1/25/2023,
1016253,BRA,M,,A,0,0,1/27/2023,
1006209,TUR,F,,A,0,0,1/26/2023,
1037366,USA,M,,B,0,0,1/28/2023,
1048407,DEU,F,,B,0,0,2/5/2023,
1010131,TUR,M,,B,0,0,1/30/2023,
1037393,FRA,M,,A,0,0,1/25/2023,
1032142,USA,O,,B,0,0,1/27/2023,
1001318,TUR,M,,B,0,0,1/28/2023,
1040227,AUS,M,,A,0,0,2/1/2023,
1017714,USA,M,,A,0,0,1/26/2023,
1000040,USA,F,,A,0,0,1/25/2023,
1046552,,M,,B,0,0,2/4/2023,
1039411,USA,O,,B,0,0,2/2/2023,
1000081,USA,F,,A,0,0,1/26/2023,
1006972,DEU,M,,A,0,0,1/28/2023,
1028812,BRA,M,,A,0,0,1/29/2023,
1016143,USA,M,,A,0,0,1/28/2023,
1000657,MEX,M,,A,0,0,1/26/2023,
1022237,GBR,n/a,I,B,1,111.0679697,2/4/2023,2/5/2023
1041198,TUR,n/a,,A,0,0,1/31/2023,
1026960,BRA,F,,B,0,0,1/26/2023,
1005796,MEX,F,,A,0,0,1/26/2023,
1047445,DEU,F,,A,0,0,1/26/2023,
1020984,TUR,O,,A,0,0,1/28/2023,
1030475,BRA,M,,B,0,0,1/28/2023,
1025823,ESP,n/a,,B,0,0,1/28/2023,
1018753,MEX,F,,B,0,0,2/6/2023,
1044210,DEU,M,,B,0,0,2/6/2023,
1006758,USA,M,,A,0,0,1/27/2023,
1045340,DEU,M,,B,0,0,2/5/2023,
1033349,USA,M,,A,0,0,1/30/2023,
1023053,,M,,B,0,0,1/27/2023,
1036260,USA,M,,B,0,0,1/26/2023,
1000741,MEX,F,,A,0,0,2/4/2023,
1008708,TUR,F,,A,0,0,1/28/2023,
1048265,BRA,F,,B,0,0,1/26/2023,
1042889,BRA,M,I,A,1,41.58,1/31/2023,1/31/2023
1002127,BRA,n/a,,B,0,0,1/25/2023,
1012292,MEX,F,,A,0,0,1/25/2023,
1021990,BRA,M,,B,0,0,1/25/2023,
1046842,TUR,O,,A,0,0,1/29/2023,
1023010,MEX,F,,B,0,0,1/31/2023,
1011881,ESP,F,,B,0,0,1/26/2023,
1013682,BRA,M,,A,0,0,1/31/2023,
1018502,DEU,M,I,A,1,400.9,1/26/2023,1/26/2023
1013535,GBR,M,,A,0,0,1/31/2023,
1025461,FRA,M,,A,0,0,1/25/2023,
1017140,USA,M,,B,0,0,1/29/2023,
1001565,MEX,M,,B,0,0,1/27/2023,
1022915,TUR,n/a,,A,0,0,1/31/2023,
1025467,USA,M,,A,0,0,1/25/2023,
1044046,TUR,M,,A,0,0,2/4/2023,
1033720,CAN,F,,B,0,0,1/27/2023,
1006512,CAN,F,,B,0,0,1/28/2023,
1041497,USA,n/a,,B,0,0,1/26/2023,
1035464,USA,M,,B,0,0,2/5/2023,
1007840,GBR,F,,A,0,0,1/26/2023,
1040868,MEX,M,,A,0,0,1/26/2023,
1034095,USA,n/a,,A,0,0,1/27/2023,
1020718,BRA,M,,A,0,0,1/31/2023,
1035189,MEX,M,,A,0,0,1/26/2023,
1016817,CAN,M,,B,0,0,1/27/2023,
1001611,DEU,n/a,,A,0,0,2/5/2023,
1014212,USA,F,,A,0,0,1/25/2023,
1015367,MEX,M,,B,0,0,2/5/2023,
1049559,USA,n/a,,A,0,0,2/2/2023,
1003135,BRA,n/a,,B,0,0,1/31/2023,
1047878,USA,F,,A,0,0,1/25/2023,
1008185,USA,F,,A,0,0,1/25/2023,
1040131,TUR,F,,B,0,0,1/27/2023,
1017290,BRA,M,,A,0,0,1/25/2023,
1028091,DEU,F,,A,0,0,2/2/2023,
1039663,FRA,M,,A,0,0,1/25/2023,
1035251,USA,n/a,,A,0,0,1/25/2023,
1017143,MEX,M,,A,0,0,1/25/2023,
1029141,GBR,O,,A,0,0,2/6/2023,
1002949,USA,F,,A,0,0,1/26/2023,
1017419,USA,F,,B,0,0,1/26/2023,
1003517,USA,F,,A,0,0,1/29/2023,
1041737,USA,M,,B,0,0,1/31/2023,
1031944,TUR,M,,A,0,0,1/30/2023,
1018617,USA,F,,B,0,0,1/25/2023,
1041218,USA,F,,B,0,0,2/6/2023,
1031458,USA,M,,B,0,0,2/1/2023,
1007365,USA,n/a,,B,0,0,1/30/2023,
1027779,MEX,O,,B,0,0,2/4/2023,
1030951,BRA,F,,B,0,0,2/2/2023,
1014143,BRA,M,,A,0,0,1/27/2023,
1037286,MEX,M,,A,0,0,2/2/2023,
1047782,,M,,A,0,0,1/29/2023,
1038879,USA,M,,B,0,0,1/29/2023,
1022234,FRA,M,,A,0,0,2/2/2023,
1033656,BRA,F,,A,0,0,2/3/2023,
1020900,DEU,F,,A,0,0,1/26/2023,
1032993,BRA,M,,A,0,0,2/2/2023,
1009304,BRA,M,,B,0,0,1/27/2023,
1007906,MEX,F,,A,0,0,1/25/2023,
1036222,DEU,M,,A,0,0,1/29/2023,
1028903,TUR,M,,B,0,0,1/25/2023,
1031376,MEX,F,,A,0,0,1/27/2023,
1003775,USA,M,,A,0,0,1/28/2023,
1048885,BRA,F,,A,0,0,1/26/2023,
1029461,DEU,M,,B,0,0,1/25/2023,
1004090,USA,n/a,I,B,1,14.52696613,1/27/2023,2/1/2023
1026761,BRA,F,,A,0,0,2/1/2023,
1022938,AUS,O,,B,0,0,1/27/2023,
1049164,BRA,O,,A,0,0,2/1/2023,
1039126,MEX,F,,A,0,0,1/25/2023,
1043897,GBR,M,,A,0,0,1/30/2023,
1015532,USA,F,,B,0,0,2/5/2023,
1040755,USA,F,,A,0,0,1/25/2023,
1049824,USA,M,,B,0,0,1/25/2023,
1008566,TUR,M,,B,0,0,1/29/2023,
1008702,USA,F,,B,0,0,1/25/2023,
1012670,GBR,M,,A,0,0,1/26/2023,
1012740,DEU,M,,A,0,0,1/28/2023,
1005633,BRA,M,,B,0,0,1/25/2023,
1044778,CAN,M,,A,0,0,1/27/2023,
1047090,FRA,M,,B,0,0,1/26/2023,
1012223,USA,F,,A,0,0,1/29/2023,
1049716,ESP,M,,A,0,0,1/26/2023,
1019376,BRA,n/a,,A,0,0,1/26/2023,
1014459,USA,M,,B,0,0,2/6/2023,
1008317,MEX,M,,B,0,0,1/26/2023,
1006213,CAN,F,,B,0,0,2/1/2023,
1030424,FRA,F,,A,0,0,1/31/2023,
1016223,BRA,F,A,A,1,682.3,1/26/2023,1/26/2023
1038380,USA,n/a,I,A,1,94.05,1/26/2023,1/26/2023
1028997,USA,F,,B,0,0,1/25/2023,
1006634,FRA,F,,B,0,0,1/27/2023,
1028543,USA,M,,B,0,0,2/1/2023,
1008370,FRA,F,,A,0,0,1/31/2023,
1035460,USA,F,,A,0,0,1/25/2023,
1008332,TUR,M,,A,0,0,2/5/2023,
1017693,TUR,n/a,,B,0,0,1/26/2023,
1019393,TUR,F,,A,0,0,1/26/2023,
1046305,TUR,F,,A,0,0,1/26/2023,
1020391,CAN,F,,A,0,0,1/25/2023,
1047591,DEU,M,,B,0,0,2/5/2023,
1032705,ESP,M,,B,0,0,1/27/2023,
1021597,USA,O,,A,0,0,1/25/2023,
1049455,TUR,M,,B,0,0,1/27/2023,
1021816,USA,O,,A,0,0,1/28/2023,
1036954,,M,,B,0,0,1/26/2023,
1019146,GBR,M,,B,0,0,1/25/2023,
1007304,DEU,M,,A,0,0,1/25/2023,
1003961,TUR,M,,B,0,0,1/26/2023,
1002032,USA,F,,A,0,0,2/4/2023,
1000450,USA,M,,B,0,0,1/27/2023,
1031096,BRA,F,,B,0,0,1/25/2023,
1027459,BRA,M,,B,0,0,1/26/2023,
1028631,MEX,M,,B,0,0,1/25/2023,
1020892,USA,F,,A,0,0,1/27/2023,
1011739,BRA,n/a,,B,0,0,1/26/2023,
1001352,BRA,F,,B,0,0,1/28/2023,
1006401,DEU,M,,B,0,0,1/26/2023,
1049064,MEX,M,,A,0,0,1/25/2023,
1037217,BRA,M,,B,0,0,1/25/2023,
1013892,USA,M,,B,0,0,1/30/2023,
1003468,USA,M,,B,0,0,1/30/2023,
1027582,MEX,F,,A,0,0,1/30/2023,
1024768,MEX,M,,A,0,0,2/2/2023,
1043488,USA,M,,A,0,0,1/30/2023,
1016775,MEX,n/a,,A,0,0,1/30/2023,
1006220,TUR,n/a,,B,0,0,1/28/2023,
1049858,BRA,F,,B,0,0,1/26/2023,
1026088,TUR,n/a,,B,0,0,1/30/2023,
1020910,AUS,n/a,,B,0,0,1/31/2023,
1024616,ESP,n/a,,B,0,0,2/6/2023,
1021559,TUR,M,,A,0,0,2/2/2023,
1013065,BRA,F,,B,0,0,1/25/2023,
1003831,MEX,F,I,A,1,46.81,1/27/2023,1/27/2023
1025763,DEU,M,,A,0,0,1/25/2023,
1005210,MEX,n/a,,A,0,0,2/5/2023,
1002617,BRA,M,,A,0,0,1/25/2023,
1005599,USA,F,,B,0,0,1/30/2023,
1036904,USA,F,,A,0,0,1/25/2023,
1030854,AUS,M,,B,0,0,1/27/2023,
1021941,TUR,F,,B,0,0,2/4/2023,
1022430,MEX,F,,A,0,0,1/25/2023,
1015997,USA,F,,B,0,0,2/2/2023,
1033250,BRA,F,I,A,1,168.85,1/25/2023,1/25/2023
1033974,BRA,M,,A,0,0,1/26/2023,
1015460,BRA,F,,A,0,0,1/27/2023,
1010517,USA,M,,B,0,0,1/25/2023,
1004698,GBR,M,,B,0,0,1/27/2023,
1041254,FRA,M,,A,0,0,1/25/2023,
1038799,GBR,O,,A,0,0,1/25/2023,
1005038,BRA,M,,B,0,0,1/27/2023,
1015941,DEU,F,,B,0,0,1/25/2023,
1032105,USA,M,,A,0,0,1/30/2023,
1047806,USA,M,,A,0,0,1/26/2023,
1034300,BRA,M,,B,0,0,1/28/2023,
1030229,ESP,n/a,,B,0,0,1/30/2023,
1038532,USA,F,,A,0,0,1/25/2023,
1024425,MEX,n/a,,B,0,0,1/26/2023,
1037474,BRA,O,A,B,1,67.24,1/25/2023,1/25/2023
1031461,TUR,n/a,,B,0,0,1/25/2023,
1013276,BRA,n/a,,A,0,0,1/26/2023,
1012870,FRA,M,,A,0,0,1/26/2023,
1021429,MEX,n/a,,B,0,0,1/28/2023,
1023095,FRA,F,,B,0,0,1/30/2023,
1016226,DEU,F,,B,0,0,1/25/2023,
1025202,USA,M,,B,0,0,1/28/2023,
1045319,MEX,M,,A,0,0,2/4/2023,
1033439,USA,n/a,,A,0,0,1/26/2023,
1030281,USA,M,,A,0,0,1/25/2023,
1038203,USA,M,,B,0,0,1/26/2023,
1040938,BRA,F,,A,0,0,2/5/2023,
1009079,TUR,F,,A,0,0,1/28/2023,
1028293,BRA,M,,B,0,0,1/27/2023,
1027806,USA,F,,A,0,0,1/25/2023,
1019345,DEU,F,,B,0,0,1/25/2023,
1008718,DEU,M,,A,0,0,2/6/2023,
1042253,DEU,M,,B,0,0,1/25/2023,
1017644,USA,M,,B,0,0,2/3/2023,
1013210,GBR,M,,B,0,0,1/26/2023,
1039103,FRA,M,,B,0,0,2/2/2023,
1022118,BRA,F,,A,0,0,1/25/2023,
1005954,DEU,M,,A,0,0,1/30/2023,
1011683,BRA,M,,B,0,0,1/25/2023,
1023037,DEU,M,,B,0,0,2/1/2023,
1021007,USA,M,,A,0,0,2/1/2023,
1048581,MEX,F,,B,0,0,1/25/2023,
1039985,USA,M,,B,0,0,2/1/2023,
1048471,USA,F,,A,0,0,1/26/2023,
1026622,USA,F,,A,0,0,1/25/2023,
1030814,MEX,M,,B,0,0,1/28/2023,
1000551,FRA,F,,A,0,0,1/28/2023,
1011959,GBR,F,,A,0,0,1/30/2023,
1037952,MEX,F,,A,0,0,1/26/2023,
1032574,ESP,F,,A,0,0,2/1/2023,
1023329,BRA,n/a,,B,0,0,1/31/2023,
1038055,DEU,F,,B,0,0,1/25/2023,
1035827,MEX,M,,B,0,0,2/2/2023,
1041747,USA,M,,B,0,0,1/30/2023,
1039975,USA,M,,B,0,0,2/6/2023,
1007998,USA,F,,A,0,0,2/5/2023,
1015410,USA,F,,B,0,0,2/3/2023,
1035957,USA,n/a,,A,0,0,1/28/2023,
1047480,MEX,M,,B,0,0,1/25/2023,
1006620,USA,M,,B,0,0,1/25/2023,
1008583,MEX,M,,B,0,0,2/2/2023,
1000671,USA,M,,A,0,0,1/31/2023,
1038063,GBR,M,,A,0,0,2/2/2023,
1034447,USA,F,I,B,1,45.15,2/2/2023,2/2/2023
1013059,TUR,M,,A,0,0,1/25/2023,
1044525,BRA,F,,A,0,0,1/25/2023,
1038399,MEX,F,,A,0,0,2/2/2023,
1024643,USA,M,,B,0,0,2/4/2023,
1008978,MEX,M,,B,0,0,1/28/2023,
1028022,MEX,M,,B,0,0,1/29/2023,
1026602,USA,M,,B,0,0,1/25/2023,
1047218,USA,F,,A,0,0,1/25/2023,
1003077,BRA,F,,B,0,0,1/25/2023,
1016369,TUR,F,,B,0,0,1/27/2023,
1019189,BRA,M,,A,0,0,2/2/2023,
1007578,BRA,M,,A,0,0,2/4/2023,
1007450,TUR,M,,B,0,0,2/3/2023,
1006087,BRA,M,,B,0,0,1/25/2023,
1021723,DEU,M,,A,0,0,1/25/2023,
1007272,BRA,F,,B,0,0,1/25/2023,
1024107,DEU,F,,A,0,0,1/26/2023,
1049326,USA,F,,B,0,0,1/29/2023,
1018601,TUR,M,,A,0,0,1/29/2023,
1013501,DEU,F,,A,0,0,1/30/2023,
1010489,USA,M,,B,0,0,1/25/2023,
1024343,USA,M,,A,0,0,2/6/2023,
1024689,BRA,F,,A,0,0,1/27/2023,
1006109,USA,F,,A,0,0,1/26/2023,
1048783,BRA,F,,A,0,0,2/6/2023,
1013507,TUR,M,,B,0,0,2/2/2023,
1019673,MEX,M,,B,0,0,1/30/2023,
1009035,BRA,F,,B,0,0,1/31/2023,
1033147,BRA,F,,B,0,0,1/26/2023,
1029135,USA,n/a,,A,0,0,2/1/2023,
1033914,USA,F,,B,0,0,1/29/2023,
1015813,MEX,F,,B,0,0,1/26/2023,
1043926,GBR,M,,B,0,0,2/2/2023,
1046566,USA,M,,A,0,0,2/2/2023,
1040626,USA,M,I,A,1,42.56,1/28/2023,1/28/2023
1026574,USA,F,A,A,1,89.7,1/25/2023,1/31/2023
1017797,USA,M,,A,0,0,1/26/2023,
1014719,USA,M,,B,0,0,2/5/2023,
1030102,FRA,M,,A,0,0,1/25/2023,
1008009,TUR,n/a,,A,0,0,2/1/2023,
1004529,BRA,F,,B,0,0,2/3/2023,
1039012,USA,n/a,,B,0,0,1/25/2023,
1002763,USA,n/a,,B,0,0,1/25/2023,
1048685,USA,F,,A,0,0,1/27/2023,
1048278,USA,F,,A,0,0,2/2/2023,
1030940,DEU,F,,B,0,0,1/27/2023,
1008220,MEX,M,,A,0,0,1/27/2023,
1002255,USA,F,,A,0,0,1/27/2023,
1015144,TUR,F,,A,0,0,1/25/2023,
1033842,DEU,F,,A,0,0,1/25/2023,
1018164,BRA,F,,A,0,0,1/27/2023,
1010384,BRA,M,,A,0,0,1/27/2023,
1020701,USA,M,,B,0,0,2/1/2023,
1019071,USA,M,,A,0,0,2/1/2023,
1049365,USA,M,,A,0,0,1/25/2023,
1016767,FRA,F,,B,0,0,2/6/2023,
1014984,BRA,F,,A,0,0,1/25/2023,
1007570,AUS,F,,B,0,0,1/25/2023,
1013508,TUR,M,,B,0,0,1/28/2023,
1024718,USA,M,,B,0,0,1/27/2023,
1022897,BRA,n/a,,A,0,0,2/4/2023,
1017219,DEU,M,,A,0,0,2/1/2023,
1018237,BRA,F,,B,0,0,1/26/2023,
1007977,MEX,M,,A,0,0,1/27/2023,
1007254,BRA,F,,A,0,0,1/29/2023,
1014422,FRA,M,,A,0,0,1/25/2023,
1003345,ESP,M,,A,0,0,2/1/2023,
1035623,USA,n/a,,A,0,0,2/1/2023,
1032050,CAN,M,I,A,1,69.46,2/2/2023,2/2/2023
1018169,DEU,F,,A,0,0,1/27/2023,
1000415,DEU,n/a,I,B,1,57.69,2/4/2023,2/5/2023
1024426,BRA,F,,A,0,0,1/29/2023,
1034292,BRA,n/a,,B,0,0,1/25/2023,
1042107,USA,M,,B,0,0,2/1/2023,
1033337,CAN,F,,A,0,0,1/27/2023,
1034972,USA,F,,B,0,0,1/27/2023,
1025844,DEU,F,,A,0,0,2/4/2023,
1026423,BRA,M,,B,0,0,1/25/2023,
1002526,TUR,M,,A,0,0,1/26/2023,
1049964,USA,M,,B,0,0,1/30/2023,
1026537,CAN,F,,B,0,0,2/3/2023,
1021018,USA,F,,A,0,0,1/29/2023,
1003203,GBR,F,,B,0,0,1/27/2023,
1021324,BRA,M,,A,0,0,1/25/2023,
1024020,FRA,M,,B,0,0,2/4/2023,
1016242,USA,M,,B,0,0,1/26/2023,
1004553,DEU,n/a,,B,0,0,1/25/2023,
1039154,MEX,M,,A,0,0,1/29/2023,
1023200,BRA,F,,A,0,0,1/26/2023,
1012965,GBR,F,,B,0,0,1/25/2023,
1007710,USA,F,,B,0,0,1/30/2023,
1041356,BRA,n/a,I,A,1,71.92094498,1/30/2023,2/2/2023
1049190,BRA,n/a,,A,0,0,1/27/2023,
1024997,TUR,M,,A,0,0,2/5/2023,
1026596,USA,M,,B,0,0,1/25/2023,
1047732,MEX,M,,A,0,0,2/5/2023,
1030585,ESP,F,,A,0,0,1/26/2023,
1017706,DEU,F,,B,0,0,1/30/2023,
1034074,ESP,M,,B,0,0,1/27/2023,
1017185,BRA,M,,A,0,0,2/4/2023,
1011582,MEX,F,,B,0,0,1/28/2023,
1001293,BRA,F,,B,0,0,1/25/2023,
1048361,USA,M,,B,0,0,2/4/2023,
1013183,AUS,F,,A,0,0,1/25/2023,
1003807,USA,M,,A,0,0,2/3/2023,
1045366,AUS,M,,B,0,0,1/27/2023,
1040742,USA,F,,A,0,0,1/25/2023,
1034558,ESP,F,,B,0,0,2/3/2023,
1002308,BRA,F,,A,0,0,1/28/2023,
1031145,CAN,F,,B,0,0,1/25/2023,
1042127,BRA,F,,B,0,0,1/29/2023,
1033259,BRA,M,,B,0,0,1/26/2023,
1000363,ESP,M,,A,0,0,2/6/2023,
1018149,BRA,F,,B,0,0,1/26/2023,
1028757,MEX,M,,B,0,0,1/25/2023,
1007323,CAN,M,,A,0,0,1/31/2023,
1001341,FRA,M,,A,0,0,1/25/2023,
1046562,DEU,M,,A,0,0,1/25/2023,
1011127,TUR,F,,B,0,0,1/26/2023,
1001110,AUS,F,,A,0,0,1/25/2023,
1019968,TUR,n/a,,A,0,0,1/30/2023,
1004806,USA,M,,B,0,0,1/26/2023,
1001457,BRA,n/a,,A,0,0,1/25/2023,
1020077,MEX,M,,B,0,0,1/25/2023,
1004049,BRA,F,,A,0,0,1/31/2023,
1038635,BRA,F,,A,0,0,1/25/2023,
1012515,USA,F,,B,0,0,1/26/2023,
1043481,BRA,F,,A,0,0,1/26/2023,
1002527,MEX,n/a,,B,0,0,1/31/2023,
1047269,AUS,F,,B,0,0,1/30/2023,
1035161,MEX,F,,A,0,0,1/25/2023,
1003013,GBR,F,,A,0,0,1/26/2023,
1049704,USA,F,I,A,1,405.8,1/27/2023,1/27/2023
1046972,FRA,F,,B,0,0,1/25/2023,
1041242,USA,M,,A,0,0,1/26/2023,
1026886,MEX,M,,B,0,0,1/29/2023,
1041666,TUR,F,,B,0,0,1/28/2023,
1038613,BRA,F,,B,0,0,1/28/2023,
1002036,MEX,M,,A,0,0,2/4/2023,
1027990,GBR,F,,B,0,0,1/26/2023,
1010980,USA,F,A,B,1,17.74,2/2/2023,2/2/2023
1023611,CAN,F,,B,0,0,1/29/2023,
1005073,ESP,F,,B,0,0,1/29/2023,
1039921,MEX,M,,A,0,0,1/29/2023,
1010535,BRA,M,,B,0,0,1/31/2023,
1041859,BRA,F,,A,0,0,1/28/2023,
1000921,DEU,n/a,,A,0,0,2/6/2023,
1024668,BRA,M,,B,0,0,1/27/2023,
1027893,ESP,F,,B,0,0,1/28/2023,
1029575,ESP,n/a,,B,0,0,1/26/2023,
1041496,BRA,M,,B,0,0,1/25/2023,
1023019,BRA,F,,B,0,0,1/31/2023,
1028171,FRA,F,,A,0,0,2/5/2023,
1011529,BRA,F,,A,0,0,1/26/2023,
1013220,USA,F,,A,0,0,1/28/2023,
1026646,USA,M,,A,0,0,1/29/2023,
1002508,USA,M,,A,0,0,1/26/2023,
1029185,FRA,M,,A,0,0,1/27/2023,
1017955,GBR,M,,B,0,0,1/26/2023,
1042789,USA,F,,A,0,0,1/25/2023,
1012631,FRA,F,,A,0,0,1/25/2023,
1003566,AUS,O,,A,0,0,1/25/2023,
1007047,USA,F,,A,0,0,1/25/2023,
1035956,USA,F,,A,0,0,2/6/2023,
1029060,FRA,F,,A,0,0,1/25/2023,
1033853,GBR,F,,B,0,0,1/28/2023,
1042887,BRA,n/a,,B,0,0,1/30/2023,
1041959,USA,F,,A,0,0,2/4/2023,
1011994,TUR,n/a,,A,0,0,1/25/2023,
1009006,BRA,n/a,,A,0,0,2/6/2023,
1041871,BRA,F,,B,0,0,1/25/2023,
1038900,MEX,M,,A,0,0,1/31/2023,
1036977,TUR,M,,B,0,0,1/31/2023,
1019864,MEX,n/a,,A,0,0,2/5/2023,
1006795,BRA,O,,A,0,0,1/27/2023,
1007496,MEX,F,,A,0,0,2/2/2023,
1048234,,F,,A,0,0,1/25/2023,
1042216,BRA,O,A,A,1,21.8,1/30/2023,1/30/2023
1049103,BRA,F,,A,0,0,1/26/2023,
1044192,MEX,M,,B,0,0,1/25/2023,
1016514,DEU,F,,B,0,0,1/31/2023,
1032917,USA,M,,A,0,0,1/29/2023,
1023830,AUS,M,,A,0,0,2/3/2023,
1042510,TUR,F,,B,0,0,1/27/2023,
1046734,USA,F,,A,0,0,1/26/2023,
1035420,TUR,M,,A,0,0,2/4/2023,
1024275,BRA,M,,A,0,0,1/30/2023,
1043640,DEU,M,,B,0,0,1/25/2023,
1028942,USA,M,,A,0,0,1/27/2023,
